id,account_state,risk_level,date_of_birth,state,zipcode,platform,created_at
302105,complete,1,1985-09-19,NJ,08837,android,2016-07-04 22:37:01.656837
302118,complete,2,1995-05-01,FL,33971,ios,2016-07-04 22:46:54.192751
281492,complete,1,1994-03-03,TX,75082,android,2016-06-22 19:39:09.62403
343506,complete,1,1980-05-17,FL,33065,ios,2016-07-18 14:41:09.111774
302121,complete,2,1982-10-22,IN,46540,ios,2016-07-04 22:47:20.119279
302113,complete,2,1983-01-01,CO,80219,android,2016-07-04 22:41:59.995061
302128,complete,2,1976-12-07,AL,35803,android,2016-07-04 22:46:43.769171
302122,complete,1,1995-06-22,AL,35801,ios,2016-07-04 22:49:52.493102
302129,complete,2,1989-07-25,NJ,08204,ios,2016-07-04 22:51:25.778449
302136,complete,1,1979-04-19,LA,70119,android,2016-07-04 22:55:15.219062
302127,complete,2,1993-09-25,MA,01702,android,2016-07-04 22:57:25.48822
302140,complete,2,1987-08-07,IL,60629,android,2016-07-07 01:04:02.98175
302130,complete,2,1981-06-05,PA,19301,android,2016-07-04 22:50:18.435565
302171,complete,1,1992-06-25,TX,75237,ios,2016-07-04 23:14:21.561921
343509,complete,2,1988-02-05,VA,20105,ios,2016-07-18 14:28:08.277595
302131,complete,2,1983-12-16,MN,55812,ios,2016-07-04 22:49:14.226198
343510,complete,2,1994-12-25,WV,25704,android,2016-07-18 14:34:37.668734
302137,complete,2,1997-12-18,NH,03053,android,2016-07-04 22:56:47.100812
302133,complete,2,1979-04-20,AL,35147,android,2016-07-05 13:37:51.679916
302126,complete,2,1953-10-05,CA,91040,android,2016-07-04 22:53:31.03403
302150,complete,1,1993-12-13,TX,78705,ios,2016-07-04 23:00:22.647645
298883,complete,2,1990-05-04,CA,90731,ios,2016-07-04 23:03:47.649894
302225,complete,2,1982-10-05,VA,23451,android,2016-07-04 23:50:03.879662
302217,complete,2,1960-10-01,OH,43324,ios,2016-07-04 23:49:41.365333
302162,complete,1,1989-02-21,OH,45840,ios,2016-07-04 23:14:47.751452
302227,complete,1,1988-04-28,UT,84005,android,2016-07-04 23:51:34.0031
302233,complete,1,1996-07-25,NJ,08401,ios,2016-07-04 23:51:44.716554
302180,complete,2,1981-04-05,MD,21207,android,2016-07-04 23:16:54.785541
302232,complete,2,1989-09-21,MN,55108,android,2016-07-04 23:52:24.333602
302167,complete,2,1984-03-12,UT,84107,ios,2016-07-05 15:59:57.30316
302185,complete,1,1989-08-15,CA,95116,ios,2016-07-04 23:23:12.552755
302152,closed,2,1993-04-10,MD,20736,ios,2016-07-05 20:26:03.440089
302202,closed,1,1991-07-01,FL,34685,android,2016-07-04 23:28:05.082061
302141,complete,1,1994-07-09,MD,20854,ios,2016-07-06 16:14:30.241221
302159,complete,2,1974-07-07,TX,78113,android,2016-07-04 23:10:17.490741
302199,complete,2,1978-12-17,TX,76012,ios,2016-07-04 23:30:46.016119
302197,closed,1,1993-02-13,CA,91436,ios,2016-07-04 23:31:38.37624
302182,complete,2,1985-12-17,NY,11215,ios,2016-07-04 23:31:46.880813
302209,complete,2,1964-10-26,OR,97702,ios,2016-07-04 23:40:18.266941
299752,complete,2,1991-04-23,CA,91607,ios,2016-07-04 22:59:27.602913
343513,complete,2,1965-10-02,TX,78574,ios,2016-07-18 14:31:01.00684
302166,complete,2,1989-09-10,GA,31093,ios,2016-07-04 23:14:48.924389
302188,complete,2,1989-02-04,IA,52761,ios,2016-07-04 23:18:57.369428
302194,complete,2,1990-09-02,NE,68132,ios,2016-07-04 23:22:56.685567
302196,complete,2,1993-09-01,TX,76502,ios,2016-07-04 23:28:21.541037
302163,complete,2,1995-03-28,PA,17601,ios,2016-07-04 23:45:35.601079
302165,complete,2,1990-04-03,NJ,08520,ios,2016-07-04 23:50:35.073242
301882,complete,1,1995-06-01,IL,61727,android,2016-07-04 23:07:30.094656
302177,complete,2,1988-10-01,VA,23323,android,2016-07-04 23:17:34.945388
343533,complete,2,1990-09-14,KY,40509,android,2016-07-18 14:37:35.64515
302186,complete,2,1986-06-04,NJ,08010,android,2016-07-04 23:18:27.980051
302206,complete,3,1994-09-29,LA,70118,android,2016-07-04 23:34:49.984508
343545,closed,2,1980-06-23,FL,33162,android,2016-07-18 14:59:37.750867
302239,complete,1,1995-04-24,FL,34654,ios,2016-07-04 23:53:08.437954
299035,complete,2,1959-09-07,FL,33445,ios,2016-07-04 23:12:39.638851
302220,complete,2,1990-04-23,HI,96706,ios,2016-07-04 23:42:11.736989
302184,complete,1,1992-06-02,NC,28278,android,2016-07-04 23:16:48.835687
302175,complete,3,1982-12-23,OR,97303,ios,2016-07-04 23:17:26.692377
302190,complete,2,1984-11-20,MD,20745,ios,2016-07-05 18:27:29.102915
302193,complete,2,1971-08-18,FL,33181,android,2016-07-04 23:21:18.07097
302178,complete,2,1973-10-11,LA,70438,android,2016-07-04 23:21:42.481262
302252,complete,3,1998-05-03,MA,02537,ios,2016-07-04 23:57:49.748319
302262,complete,1,1993-10-01,CA,91910,ios,2016-07-06 00:11:44.133439
302192,closed,1,1990-06-06,TX,77023,ios,2016-07-04 23:27:35.608129
302201,complete,3,1980-12-31,FL,32837,android,2016-07-04 23:27:58.781022
302198,complete,1,1988-10-24,FL,33559,android,2016-07-04 23:30:01.49121
302207,complete,2,1990-05-01,VA,24012,android,2016-07-04 23:31:22.588084
277121,complete,2,1989-06-05,MN,55362,ios,2016-07-04 23:31:03.935335
302243,complete,2,1994-04-19,CA,91702,ios,2016-07-07 20:08:27.292611
302211,complete,2,1993-04-09,OH,45040,ios,2016-07-04 23:39:11.363423
302210,complete,2,1990-01-18,SC,29579,ios,2016-07-04 23:39:20.769785
302250,complete,2,1984-09-05,OH,44024,ios,2016-07-04 23:54:42.650663
302228,complete,1,1984-09-01,CA,92234,ios,2016-07-04 23:48:29.326435
302266,complete,2,1992-10-03,KY,41015,android,2016-07-09 02:50:56.438976
302240,complete,2,1963-12-13,KS,66049,android,2016-07-04 23:50:02.659597
302246,complete,2,1991-06-06,FL,33155,android,2016-07-04 23:55:03.659247
302231,complete,2,1959-12-27,NJ,08061,ios,2016-07-04 23:55:35.355756
302251,complete,1,1990-08-26,TX,75070,ios,2016-07-05 00:01:48.060805
302247,complete,1,1992-01-08,MN,55407,ios,2016-07-04 23:54:15.59679
302263,complete,2,1978-12-28,CA,93274,ios,2016-07-05 00:01:27.582362
302256,complete,1,1992-10-16,IN,46060,android,2016-07-04 23:57:39.623144
302248,complete,2,1980-07-24,TX,76707,android,2016-07-04 23:58:16.896422
302257,complete,1,1984-06-23,SC,29154,ios,2016-07-04 23:58:42.761364
302268,complete,2,1989-08-27,CA,91006,android,2016-07-05 00:05:46.457421
302241,complete,1,1990-09-18,AR,72529,ios,2016-07-04 23:53:54.261387
302269,complete,2,1981-11-25,NC,27804,android,2016-07-05 00:04:14.119123
343521,complete,1,1991-04-06,CA,90042,android,2016-07-18 14:31:33.583436
302261,complete,2,1996-01-29,NY,11798,android,2016-07-05 00:12:18.132902
302270,complete,2,1988-09-12,TX,79336,ios,2016-07-05 00:08:16.150195
282294,complete,1,1991-04-04,NY,11422,ios,2016-06-23 14:53:35.165938
301963,complete,1,1991-06-21,NC,27703,ios,2016-07-05 00:46:08.365038
302281,complete,3,1975-11-07,TX,79912,ios,2016-07-11 20:59:12.72851
302406,complete,2,1962-11-22,TX,75104,ios,2016-07-05 01:05:45.827835
302288,complete,1,1979-12-21,WI,53716,ios,2016-07-05 00:35:33.442913
302272,closed,3,1969-04-14,MI,48150,android,2016-07-05 00:04:31.974249
302344,complete,1,1991-05-28,IN,47404,ios,2016-07-05 00:36:18.427677
343524,closed,2,1972-04-05,UT,84074,android,2016-07-18 14:33:23.1705
302274,complete,1,1987-11-28,CA,95632,ios,2016-07-05 00:12:28.234466
343525,complete,2,1986-11-16,AL,35803,android,2016-07-18 14:30:12.977517
302275,complete,1,1994-04-27,TX,77083,ios,2016-07-05 00:22:39.34654
333926,complete,2,1984-11-15,TX,77532,android,2016-07-15 01:22:44.717078
302264,complete,2,1989-11-08,MA,02145,ios,2016-07-05 00:06:44.146164
302278,complete,2,1995-07-25,MI,48187,android,2016-07-05 00:09:06.802228
302279,complete,1,1994-05-22,FL,34758,ios,2016-07-05 00:10:24.041319
302276,complete,1,1983-11-05,FL,32780,android,2016-07-05 00:12:47.270494
302277,complete,2,1978-10-24,SC,29456,android,2016-07-05 00:15:05.277681
302305,complete,1,1969-08-05,VA,24017,android,2016-07-05 00:21:10.996852
302301,complete,2,1978-03-08,OH,44256,android,2016-07-05 00:26:40.524034
302356,complete,2,1990-11-01,OH,44212,android,2016-07-05 00:43:15.940014
302267,complete,2,1991-10-23,AR,71854,android,2016-07-05 00:05:25.556473
302293,complete,2,1995-10-04,NY,11735,ios,2016-07-05 00:13:46.904424
302285,closed,1,1984-11-05,PA,19044,ios,2016-07-05 00:13:27.803087
343527,complete,2,1994-05-03,NC,28270,ios,2016-07-18 14:34:50.393339
302289,complete,2,1986-10-17,PA,19508,android,2016-07-05 00:14:30.980152
302290,complete,2,1983-01-12,CA,90029,ios,2016-07-05 00:15:31.062268
302292,complete,3,1973-11-27,IL,60441,ios,2016-07-05 00:15:29.602297
302284,complete,1,1992-02-04,IA,50010,ios,2016-07-05 00:17:24.18705
302306,complete,2,1994-12-16,SC,29418,android,2016-07-05 00:20:03.418529
302311,complete,2,1991-09-05,PA,19147,ios,2016-07-05 00:25:03.082184
302291,complete,2,1966-10-07,TX,78245,android,2016-07-05 00:26:56.510062
302313,complete,2,1982-02-08,FL,32246,ios,2016-07-05 00:29:12.953884
302349,complete,2,1994-01-21,GA,30577,ios,2016-07-05 00:44:52.575207
302372,complete,1,1994-02-06,CA,92021,ios,2016-07-05 00:45:16.28533
302388,complete,2,1983-06-10,PA,19087,android,2016-07-05 00:52:10.91139
302387,complete,2,1995-06-22,NJ,07032,ios,2016-07-05 03:34:23.358135
302294,complete,1,1985-08-04,NH,03102,ios,2016-07-05 00:13:27.472147
302307,complete,2,1992-08-19,TX,76017,android,2016-07-05 00:24:27.375469
302318,complete,2,1989-12-13,NY,11801,android,2016-07-05 00:26:20.653484
302296,complete,2,1986-10-23,NC,27284,ios,2016-07-11 03:18:10.235525
302302,complete,2,1976-07-13,FL,34711,android,2016-07-05 00:19:38.783272
302337,complete,2,1988-10-27,MN,55063,android,2016-07-05 00:39:31.729156
302376,complete,2,1972-05-10,IN,46410,android,2016-07-05 00:47:18.097192
302404,complete,1,1984-03-19,CO,80015,android,2016-07-05 01:04:59.624445
302300,complete,1,1997-04-06,WV,26056,ios,2016-07-05 19:41:26.223816
302304,complete,2,1993-11-01,NY,10701,ios,2016-07-05 00:34:18.820847
6347,complete,2,1970-03-18,IL,60440,ios,2016-07-05 00:23:10.884729
302309,complete,2,1981-09-09,VT,05465,android,2016-07-07 17:50:26.379557
302321,complete,2,1976-03-02,MO,65565,android,2016-07-05 00:29:37.375461
302367,complete,2,1986-05-24,MD,21804,ios,2016-07-05 00:46:48.294659
302402,complete,2,1997-04-18,NJ,07018,ios,2016-07-05 01:02:19.472055
302399,complete,1,1979-08-27,TX,78240,ios,2016-07-05 01:07:18.91796
302370,complete,2,1993-03-17,WI,53050,android,2016-07-05 13:27:09.471686
287420,complete,1,1986-01-09,CA,92345,android,2016-06-27 05:24:39.227533
408367,complete,2,1993-10-09,FL,34711,ios,2016-07-30 22:24:08.333802
343534,closed,2,1972-06-18,IL,60803,android,2016-07-18 15:05:38.987337
302323,complete,2,1983-03-22,VA,20119,android,2016-07-05 00:38:26.160767
302322,complete,2,1989-11-24,CA,93955,ios,2016-07-05 00:34:31.279959
302265,complete,2,1972-10-18,IL,60162,android,2016-07-05 00:54:24.96283
302401,complete,2,1987-01-13,AZ,85719,ios,2016-07-05 01:06:22.791075
302385,complete,2,1991-06-17,AZ,85028,android,2016-07-05 01:22:58.988175
302384,complete,2,1969-05-18,TX,75252,ios,2016-07-05 00:54:54.887635
343535,complete,2,1995-10-19,IL,60609,ios,2016-07-18 17:56:32.608047
343561,complete,1,1996-12-16,FL,33325,android,2016-07-18 14:53:18.065351
302334,complete,2,1982-09-09,OH,44321,ios,2016-07-05 00:35:48.758021
302386,complete,2,1985-03-04,CA,95682,android,2016-07-05 00:51:54.600531
302333,complete,2,1986-06-03,TX,77064,ios,2016-07-05 00:36:59.659862
302440,complete,2,1972-09-21,NY,11375,android,2016-07-05 01:42:42.582315
302362,complete,2,1986-01-14,AL,36567,android,2016-07-05 03:46:20.971156
302358,complete,1,1994-01-03,MS,38701,ios,2016-07-05 00:40:38.460957
343547,complete,2,1986-07-30,MD,21206,android,2016-07-18 14:55:04.045486
302363,complete,1,1962-06-01,NE,68005,android,2016-07-05 00:43:09.652058
302352,complete,2,1965-12-27,PA,19142,ios,2016-07-05 00:47:32.112959
302360,complete,1,1994-02-26,CA,92570,ios,2016-07-05 00:44:57.583126
302382,complete,2,1996-12-17,UT,84040,android,2016-07-05 00:52:07.238113
302392,complete,1,1990-06-19,NY,11212,ios,2016-07-05 00:55:19.531083
302390,complete,1,1986-09-12,CO,81650,ios,2016-07-05 00:56:25.084811
302396,complete,1,1990-07-25,CO,81521,android,2016-07-05 00:58:37.453884
302338,complete,2,1991-03-29,TX,75501,android,2016-07-05 01:01:38.845571
302424,complete,2,1990-10-11,KS,67801,ios,2016-07-05 01:15:58.510958
302365,complete,1,1983-05-05,PA,15226,android,2016-07-05 00:43:25.15953
302366,complete,2,1983-07-07,NE,68116,android,2016-07-05 00:43:18.887057
302371,complete,1,1978-12-07,FL,33127,android,2016-07-05 00:45:20.467234
302381,complete,1,1986-03-24,PA,17044,android,2016-07-05 00:49:00.407698
155452,complete,2,1994-07-31,MS,39083,android,2016-07-05 00:50:58.758401
24468,complete,1,1988-02-11,TX,76367,android,2016-07-05 01:14:47.696174
302423,complete,2,1982-10-10,OR,97401,android,2016-07-05 01:15:22.95626
302398,closed,1,1998-03-06,FL,33584,ios,2016-07-05 00:58:14.745132
302408,closed,1,1993-04-14,HI,96701,android,2016-07-05 01:14:14.123027
302405,complete,1,1988-04-16,SC,29577,android,2016-07-05 01:01:29.86299
302433,complete,1,1986-04-05,WA,98118,ios,2016-07-05 01:17:26.836201
302436,complete,1,1990-07-14,MO,63077,ios,2016-07-05 01:17:21.908232
302422,complete,1,1998-04-08,AZ,86004,android,2016-07-05 01:11:13.440855
302462,complete,1,1991-04-17,TX,79906,ios,2016-07-05 01:32:46.683759
302457,complete,1,1990-02-04,FL,33155,ios,2016-07-05 01:29:42.517331
302442,complete,2,1992-03-11,NY,13152,ios,2016-07-05 01:22:41.918791
302445,complete,2,1983-02-15,SC,29418,ios,2016-07-05 01:28:54.676568
302437,complete,2,1988-12-15,CA,92688,android,2016-07-05 01:19:32.477104
302452,complete,1,1993-09-11,FL,32789,ios,2016-07-05 01:25:05.220539
302439,complete,1,1978-09-06,CA,93268,android,2016-07-05 01:22:50.055851
302444,complete,2,1987-06-19,GA,30127,ios,2016-07-05 01:25:22.932198
302451,complete,2,1984-11-01,OH,44312,android,2016-07-05 15:15:30.602461
302428,complete,2,1994-09-21,OK,73102,ios,2016-07-05 01:27:09.416868
302450,complete,2,1981-12-15,OR,97070,ios,2016-07-05 01:24:04.506646
302454,complete,2,1994-08-31,OK,73071,ios,2016-07-05 01:29:20.788751
302459,complete,2,1982-09-09,AL,35903,android,2016-07-05 01:29:38.095029
302449,complete,2,1987-03-05,CA,94403,ios,2016-07-05 01:28:29.241223
302466,complete,2,1978-04-24,MA,02019,ios,2016-07-05 01:35:42.311121
302468,complete,2,1971-09-23,CA,94568,ios,2016-07-05 01:42:43.767712
302520,complete,2,1985-03-27,NC,27320,android,2016-07-05 02:48:33.498523
302467,complete,1,1986-11-16,CT,06450,android,2016-07-11 02:43:04.258373
302461,complete,2,1984-12-14,KS,67235,android,2016-07-05 01:34:01.447429
302443,complete,3,1982-11-09,TX,78109,ios,2016-07-05 01:45:03.045938
302480,complete,1,1991-05-03,PA,19133,android,2016-07-05 01:45:31.005822
343544,complete,1,1984-08-13,NY,11426,ios,2016-07-18 14:42:33.255885
302463,complete,2,1988-07-07,ME,04274,ios,2016-07-05 01:35:21.454278
302472,complete,1,1988-10-21,GA,31313,android,2016-07-05 01:38:41.024435
302470,complete,1,1984-08-23,CA,94114,android,2016-07-05 01:39:30.999144
302479,complete,2,1984-09-04,PA,19454,android,2016-07-05 01:45:06.754898
302489,complete,2,1984-02-06,VA,20121,ios,2016-07-05 01:49:13.035298
302502,complete,1,1984-10-25,GA,31210,ios,2016-07-05 01:55:16.813505
302521,complete,2,1993-03-16,MN,55311,android,2016-07-05 02:06:34.038009
302524,complete,1,1983-07-20,GA,31548,ios,2016-07-05 02:09:06.446519
302475,complete,2,1985-06-14,IL,60622,ios,2016-07-05 11:43:09.221095
343540,complete,2,1996-03-29,TX,77345,ios,2016-07-18 14:44:54.088635
302484,complete,1,1979-10-11,PA,19341,android,2016-07-05 01:51:40.032666
110267,complete,1,1990-12-31,TX,77055,ios,2016-07-05 01:59:40.919308
302062,complete,2,1977-08-21,VA,23435,ios,2016-07-05 01:46:09.087492
302486,complete,1,1992-01-13,TX,77039,android,2016-07-06 00:08:36.923966
302513,complete,1,1984-04-22,OH,44138,ios,2016-07-05 02:05:37.568628
302505,complete,3,1992-11-29,CO,81650,ios,2016-07-05 02:04:45.510585
343552,complete,2,1994-12-20,TX,77084,android,2016-07-18 14:47:42.737896
343573,complete,1,1987-07-26,WV,25271,android,2016-07-18 14:52:39.389164
343553,complete,2,1992-08-24,PA,18621,ios,2016-07-18 14:49:28.185187
302512,complete,2,1992-03-06,MD,20744,ios,2016-07-05 02:09:45.768821
302498,complete,2,1994-05-04,OH,44256,ios,2016-07-05 01:56:48.871201
343556,complete,2,1996-03-21,ME,04064,android,2016-07-18 14:55:09.524973
302496,complete,2,1984-04-12,MI,49242,android,2016-07-05 01:59:28.026793
302497,complete,2,1987-09-04,VA,23434,android,2016-07-05 02:02:37.156953
302507,complete,2,1987-11-30,OH,45663,android,2016-07-05 02:04:35.258677
279813,complete,1,1995-04-25,TX,78840,ios,2016-06-21 03:14:55.836176
302494,complete,2,1981-09-15,WI,53213,ios,2016-07-21 22:09:43.673926
262361,complete,2,1976-08-11,CA,92653,android,2016-06-02 12:41:32.959447
302499,complete,2,1986-06-15,PA,18049,android,2016-07-05 01:55:40.603199
302550,complete,1,1988-10-28,NY,10953,android,2016-07-05 02:23:31.182926
302490,closed,1,1985-11-08,OK,74447,android,2016-07-05 01:59:18.459799
302511,complete,1,1991-03-31,MI,48111,android,2016-07-05 02:03:59.687887
68395,complete,2,1994-01-27,VA,23666,ios,2016-07-05 02:07:10.17348
302553,complete,2,1992-03-09,NC,27405,android,2016-07-05 02:38:15.1624
343563,closed,1,1996-05-17,CA,90745,android,2016-07-18 15:15:23.553273
343596,complete,2,1994-09-08,MD,20906,android,2016-07-18 15:22:04.11634
302623,complete,1,1993-11-15,LA,71112,ios,2016-07-05 02:55:18.623586
302515,complete,1,1971-09-10,CA,90250,android,2016-07-05 02:11:42.49174
302531,complete,1,1982-05-11,AZ,85132,android,2016-07-05 02:16:50.931484
302518,complete,2,1981-07-03,FL,33169,android,2016-07-05 03:29:02.03312
302556,complete,2,1982-11-03,NY,11435,android,2016-07-13 13:37:52.933258
302630,complete,1,1979-05-13,MD,21215,android,2016-07-15 23:21:01.233066
302522,complete,2,1985-04-06,NY,14620,android,2016-07-05 02:06:35.036511
302523,complete,2,1987-09-27,UT,84116,ios,2016-07-05 02:08:56.857047
302525,complete,2,1961-06-01,CO,80004,android,2016-07-05 02:15:32.932362
302619,complete,3,1985-11-27,ND,58102,android,2016-07-05 02:53:43.540061
302633,complete,1,1981-12-16,WI,53208,ios,2016-07-05 02:58:24.799354
302532,complete,2,1982-11-01,TN,38128,android,2016-07-08 02:51:47.615179
302613,complete,2,1973-01-03,MA,02145,ios,2016-07-05 02:54:33.825853
302526,complete,2,1984-07-28,MD,20785,ios,2016-07-05 02:09:56.410784
302616,complete,2,1989-01-17,CA,96094,ios,2016-07-05 03:06:41.380843
302540,complete,1,1992-08-11,MS,38925,ios,2016-07-05 03:35:20.170963
302599,complete,2,1986-10-10,OH,45410,android,2016-07-05 21:53:24.163057
302534,closed,2,1988-07-26,MI,48473,android,2016-07-05 02:15:25.383599
302536,complete,2,1995-09-20,MI,48009,ios,2016-07-05 02:15:48.640473
302533,complete,2,1993-01-26,NC,28327,android,2016-07-05 02:19:17.458963
302541,complete,1,1977-02-15,SC,29372,android,2016-07-05 02:37:32.813862
302537,complete,2,1991-03-18,CA,91906,android,2016-07-05 02:16:56.622412
302530,complete,1,1996-12-15,CA,95838,ios,2016-07-05 02:24:24.526187
302560,complete,2,1980-02-01,IL,62526,android,2016-07-05 02:29:43.738099
302568,complete,2,1993-05-04,GA,31907,ios,2016-07-05 02:31:21.536502
301705,complete,1,1984-05-07,FL,33764,ios,2016-07-05 02:33:24.936618
301927,complete,1,1968-09-16,VA,24426,android,2016-07-05 02:54:29.019853
302596,complete,1,1992-01-02,NY,11003,ios,2016-07-05 02:41:25.07492
302549,complete,1,1990-11-07,OH,45640,android,2016-07-05 02:21:10.63825
302584,complete,2,1968-01-13,ID,83815,android,2016-07-05 02:34:50.461475
302577,complete,1,1983-06-19,NC,27410,android,2016-07-05 02:35:16.634771
302588,complete,2,1966-05-15,HI,96789,ios,2016-07-05 02:35:21.48679
82248,complete,2,1989-07-24,MS,39090,ios,2016-07-05 02:36:16.781923
302602,complete,2,1987-10-05,IL,60525,android,2016-07-25 18:26:33.314269
302589,complete,2,1982-01-24,OH,43543,android,2016-07-05 02:36:23.727025
302573,complete,1,1961-03-01,NV,89103,ios,2016-07-05 02:37:01.068947
302554,complete,1,1995-07-27,MA,02072,android,2016-07-05 02:27:36.859785
302578,complete,2,1993-03-30,MA,02128,ios,2016-07-05 02:36:45.265364
302611,complete,1,1992-02-27,WA,98371,ios,2016-07-05 02:49:19.28914
302447,complete,2,1985-06-21,CA,93657,ios,2016-07-05 02:38:44.407445
302563,in_closing_process,2,1994-08-25,OR,97381,ios,2016-07-05 02:29:54.925167
302566,complete,2,1987-02-25,NC,28739,android,2016-07-05 02:29:54.346387
302604,complete,1,1994-04-28,FL,33458,ios,2016-07-05 16:59:54.625302
302574,complete,1,1987-03-17,SC,29414,android,2016-07-05 03:30:19.375216
302580,closed,2,1976-08-20,MI,48187,ios,2016-07-07 19:16:14.258553
302614,complete,1,1988-09-08,MA,01073,android,2016-07-22 21:45:58.672686
